axs_name,section
The Theatre at Great Canadian Casino Resort Toronto,T
The Theatre at Honda Center,T
The Theatre for the Performing Arts at Planet Hollywood Resort & Casino,T
The Thunderdome,T
The Théâtre du Casino,T
The Topfer at ZACH,T
The Torch at LA Coliseum,T
The Tower of London,T
The Town Hall,T
The Tracy Performing Arts Center,T
The Treelawn,T
The Triple Door,T
The Truman,T
The Truth,T
The UC Theatre,T
The Underworld,T
The Union,T
The Union Event Center - Salt Lake City,T
The United Theater on Broadway,T
The Univest Performance Center,T
The Vanguard - Orlando,T
The Vanguard - Tulsa,T
The Vault 350,T
The Vault Music Hall and Pub,T
The Venetian Resort® | Grand Canal Shoppes | Atrium Level 2,T
The Venice West,T
The Venue,T
The Venue - Aurora,T
The Venue - Peterborough,T
The Venue at The Orleans,T
The Venue at UCF,T
The Venue Event Center,T
The Venue Mankato,T
The Venue Nightclub,T
"The Venue, Exclusively at Horseshoe Casino",T
The Vera Project,T
The Vermont Hollywood,T
The Victoria Dalston,T
The Vine at Del Lago Resort and Casino,T
The Vintage Lounge at Gotham Comedy Club,T
The Viper Room,T
The Vixen,T
The Vogel at Count Basie Center for the Arts,T
The Vogue,T
The Voodoo Rooms,T
The Waiting Room,T
The Waiting Room Lounge,T
The Walnut Room,T
The Wardrobe,T
The Warehouse,T
The Washington Center for the Performing Arts,T
The Washington Pavilion,T
The Waterfront,T
The Waterfront at Ocean Gateway,T
The Waterworks,T
The Wayfarer,T
The WC Social Club,T
The Wedgewood Rooms,T
The Well - LA,T
The Westcott Theater,T
The Wharf,T
The Whiskey Rose,T
The White Hotel,T
The Whiting,T
The Wilma,T
The Winchester Music Tavern,T
The Windjammer,T
The Windmill,T
The Wise,T
The Woodlands,T
The Woodlands Nature Reserve,T
The Woodman,T
The Woods At Fontanel,T
The Woods at Mammoth Lakes,T
The Woodshop,T
The Workers Club,T
The Workmans Club,T
The Yale Theater,T
The Yards at the National Western Center,T
The Zellerbach Theater (at Annenberg Center),T
The Zoo Amphitheater,T
Theater and Dance 1701,T
Theater of the Clouds,T
Theatr Clwyd,T
Theatre Royal,T
Theatre Royal Drury Lane,T
Theatre Royal Glasgow,T
Theatre Royal Haymarket,T
Theatre Severn,T
Thee Parkside,T
Thee Stork Club,T
Thekla Bristol,T
Thermopolis Golf Course,T
Think Tank?,T
Third Room,T
Thirsty Cowboys,T
Thomas and Mack Center,T
Thomas Assembly Center,T
Thomas More Stadium,T
Thomas Wolfe Auditorium,T
Thompson Arena,T
Thompson's Point,T
Thornden Hall,T
Thorpe Park,T
"Thousand Oaks, CA",T
Thrasher-Horne Center For The Arts,T
"Three Counties Showground, Malvern",T
Three Links Deep Ellum,T
Three Sisters Park,T
Threesixty Theatre Tent,T
Thunder Bay Community Auditorium,T
Thunder Ridge Nature Arena,T
Thunder Valley Casino Resort,T
Thunderbird Cafe & Music Hall,T
Thunderland Showroom at Excalibur,T
Théâtre Beanfield,T
Théâtre Capitole,T
Théâtre Du Lido,T
Théâtre Fairmount,T
Théâtre Manuvie,T
Théâtre Rialto,T
Théâtre Saint-Denis,T
Tiburón Naples Golf Club,T
TicketPro Dome,T
Tico Time River Resort,T
Tide and Boar,T
Tidewater Landing Stadium,T
Tiger Park,T
Tikki Beach,T
Tilles Center,T
Tillman Auditorium,T
Tilson Auditorium,T
Timber Lake Playhouse,T
Timber Ridge Mountain,T
Timber Rock Amphitheater,T
Timberwood Amphitheater at Magic Springs,T
TIME Nightclub,T
Time Warner Cable Arena,T
Time Warner Cable Theatre in the Resch Center,T
Times Union Center (formally known as Pepsi Arena),T
Times-Union Center for the Performing Arts,T
Timuquana Country Club,T
Tin Angel,T
Ting Pavilion,T
Ting Stadium,T
Tingley Coliseum,T
Tinker Field,T
Tinseltown,T
Tinseltown Plano,T
Tioga Downs Casino Resort,T
Tioga-Sequoia Beer Garden,T
Tip Top Deluxe Bar & Grill,T
Tipitina's,T
Tipstar Dome Chiba,T
Titan Gym,T
Titan Stadium,T
Tivoli Theatre,T
TJ's Corral,T
TMA Event Parking,T
Toad's Place,T
Toads Place - CT,T
Tobias Theater,T
Tobin Center for the Performing Arts,T
Tofte Manor,T
Tointon Family Stadium,T
Tokyo Dome,T
Toledo Speedway,T
Toledo Zoo Amphitheatre,T
Tolt-MacDonald Park,T
Tom Adams Field,T
Tom Braly Stadium,T
Tom Lee Park,T
Tom McCall Waterfront Park,T
Tom Moffatt Waikiki Shell,T
Tomlinson Stadium - Kell Field,T
Toms River,T
Toms River High School North,T
Tonhallen,T
Tony Gwynn Stadium,T
Tony's Pizza Events Center,T
Top Hat,T
Top Taggart Field,T
Topaz Farm,T
Topeka Performing Arts Center,T
Topgolf Las Vegas,T
Topsfield Fair,T
Torero Stadium,T
Toronto Island Park (Olympic Island),T
Toronto Pan Am Sports Centre,T
Torrey Pines Golf Course,T
Toscano Family Ice Forum,T
Total Mortgage Arena,T
Toughsheet Community Stadium,T
Toulouse Theatre,T
Tournament of Roses Parade,T
Tournament Poker Room at Caesars Palace,T
Tower Theatre,T
Tower Theatre - Bend,T
Tower Theatre - Fresno,T
Tower Theatre - OKC,T
Town Moor,T
Town Point Park,T
Town Toyota Center,T
Township Auditorium,T
Townsville Entertainment & Convention Centre,T
Towson University,T
Toyota Amphitheatre,T
Toyota Arena,T
TOYOTA ARENA TOKYO,T
Toyota Center,T
Toyota Center - Kennewick,T
Toyota Field,T
Toyota Field - AL,T
Toyota Park,T
Toyota Pavilion at Concord,T
Toyota Sports Performance Center,T
TPC Boston,T
TPC San Antonio,T
TPC Sawgrass,T
TPC Scottsdale,T
TPC Sugarloaf,T
TPC Toronto at Osprey Valley,T
Track 29,T
Tractor Tavern,T
Trader Vic's,T
Trafalgar Theatre,T
Tramshed,T
Transit Center 18 & IMAX,T
Transitions Quantum Pass,T
Transplants Brewing Company,T
Trask Coliseum,T
Travis County Exposition Center Grounds,T
Treasure Island,T
Treasure Island Amphitheater - Welch,T
Treefort Music Festival,T
Treefort Music Hall,T
Trees,T
Tremont Music Hall,T
Tremont Music Hall - The Casbah,T
Trenton Thunder Ballpark,T
Tri-State Rodeo,T
Tri-Town Ice Arena,T
Tribute Communities Centre,T
Tricky Falls,T
Trilith,T
Trina Turk and Sunnylands Chic,T
Trinity Episcopal Church,T
Trinity Hall,T
Trinity Health Arena,T
Trinity Health Stadium,T
Trinity Park,T
Trio,T
Triple Crown Pavilion,T
Triple Rock Social Club,T
Trocadero Theatre,T
Trojan Arena,T
Tropicana Casino - NJ,T
Tropicana Laughlin,T
Troubadour,T
Troubadour Canary Wharf Theatre,T
Troubadour Wembley Park,T
Troxy,T
Troy Fair Grounds,T
Troy Savings Bank Music Hall,T
Troys,T
Truist Arena,T
Truist Field,T
Truist Point Stadium,T
Truist Stadium,T
Truist Stadium - Greensboro,T
Trumansburg Fairgrounds,T
Trump Taj Mahal,T
Trump Taj Mahal - Mark G. Etess Arena,T
Trussville Regal 16,T
Trustees Theater,T
Trustmark Park,T
Tryon International Equestrian Center,T
Tuacahn Center for the Arts,T
Tubby's,T
Tucker Coliseum,T
Tucker Stadium,T
Tucson Convention Center,T
Tucson Music Hall,T
Tucson Rodeo Grounds,T
Tudhope Park,T
Tudor Fieldhouse,T
Tuffy's Music Box & Lounge,T
Tukut Lounge,T
Tulalip Amphitheatre,T
Tulalip Resort Casino,T
Tulips FTW,T
Tulsa Expo Center,T
Tulsa Expo Square,T
Tulsa Performing Arts Center,T
Tulsa State Fairgrounds,T
Tulsa Theater,T
Tumbleroot Brewery and Distillery,T
Tumbleweed Dancehall,T
Tumbleweed Park,T
Tupelo Music Hall,T
Turchin Stadium,T
Turf Club,T
Turfway Park,T
Turlock Community Theatre,T
Turner Field,T
Turning Stone Resort & Casino Event Center,T
Turntable Indy,T
Turtle Bay Resort,T
Turtle Creek Stadium,T
Tuscon Convention Center,T
Tuttle Creek State Park,T
TV Eye,T
"TV Studio, SWG3",T
Tweeter Center,T
Twi Ro PA,T
Twickenham Stoop,T
Twin Falls County Fairgrounds,T
Twisted J Live,T
TX Tea Room - Dallas,T
Tybee Post Theater,T
Tyndall Armory,T
Tyne Theatre & Opera House,T
Tyson Events Center,T
U Street Music Hall,U
U.S. Bank Theater at Target Center,U
U.S. Cellular Field,U
U.S. Steel Yard,U
U.T. Performing Arts Center,U
UA Circle Center 9,U
UA Citiplace Stadium 11,U
UA Commerce Stadium 14,U
UA Commerce Township Stadium 14,U
UA Cottonwood Stadium 16,U
UA Denver Pavilions Stadium 15,U
UA Emery Bay Stadium 10,U
UA Falls 12,U
UA Fossil Creek Stadium 11,U
UA Galaxy Stadium 14,U
UA Galaxy Theatre Stadium 10,U
UA Greenwood Plaza Stadium 12,U
UA King of Prussia Stadium 16 & Imax,U
UA Pavilions 11,U
UA Riverview Plaza Stadium 17,U
UA Showden Square Stadium 14,U
UA Snowden Square Stadium 14,U
UA Towne Square 10,U
UA Westbury Stadium 12 & IMAX,U
UB Center for the Arts,U
UB Stadium,U
Uber Arena,U
Uber Eats Music Hall,U
UC Baseball Stadium,U
UC Davis Freeborn Hall,U
UC Davis Health Stadium,U
UCCU Center,U
UCF Soccer and Track Complex,U
UCF Softball Complex,U
UCLA Freud Playhouse,U
UCLA Health Training Center,U
UCLA Royce Hall,U
UCLA's Royce Hall,U
UCR Student Recreation Center,U
UCSB Ballet Studio,U
UCSB Campus Diamond,U
UCSB Campus Pool,U
UCSB Events Center,U
UCSB Performing Arts Theater,U
UCSB Robertson Gymnasium,U
UCSB Studio Theater,U
UCSB The Hub,U
UFCU Disch-Falk Field,U
UFCU Stadium,U
UHY Center,U
Ukie Club,U
UltraLuxe Scottsdale Pavilions,U
ULU,U
UMB Bank Amphitheater at Denver Botanic Gardens,U
Uncle Vinnie's Comedy Club,U
UncleSam JamFest - Civic Center Park,U
Under The Big Top at AT&T Park,U
Under The Big Top at Camden Waterfront,U
Under The Big Top at Citi Field,U
Under The Big Top at Laguna Hills Mall,U
Under The Big Top at Mall of America,U
Under The Big Top at Northlands Park,U
Under The Big Top at Ohio Expo Center,U
Under The Big Top at Orange County Great Park,U
Under The Big Top at Pepsi Center Grounds,U
Under The Big Top at Santa Monica Pier,U
Under The Big Top at Scotiabank Place,U
Under The Big Top at Stampede Park,U
Under The Big Top at Taylor Street Bridge,U
Under the Big Top Toronto - Lake Shore,U
Under the K Bridge Park,U
Under the White Big Top Atlantic Station,U
Under the White Big Top Montréal,U
Under the White Big Top Québec,U
Under the White Big Top Seattle,U
Under the White Big Top Vancouver,U
Under the White Big Top Washington DC,U
Underbelly Boulevard,U
Underground Arts,U
Underground at Drake Hotel Toronto,U
Underground at Nile Theater,U
Underground Atlanta,U
UNF Arena,U
UNF Softball Complex,U
UNI-Dome,U
Union Chapel,U
Union Colony Civic Center - Monfort Concert Hall,U
Union County Fairgrounds,U
Union County Performing Arts Center,U
Union Craft Brewing,U
Union Hall,U
Union Hall - NY,U
Union Park,U
Union Square Stadium 14,U
Union Stage,U
Union Transfer,U
Unit 58,U
United Palace NYC,U
United Theatre,U
United Wireless Arena,U
Universal Preservation Hall,U
University Arena - Western Michigan,U
University Center SELU,U
University Credit Union Center,U
University Credit Union Pavilion,U
University Field House,U
University of Buffalo Alumni Arena,U
University of Dayton Arena,U
University of Kentucky Memorial Coliseum,U
University of North Alabama - Flowers Hall,U
University of Phoenix Stadium,U
University of Texas-Arlington Baseball/Softball Fields,U
University of West Georgia Stadium,U
University of Wolverhampton at The Civic Hall,U
University of Wolverhampton at The Wulfrun Hall,U
University of Wyoming Arena,U
University Stadium Albuquerque,U
University Theatre,U
University Union Ballroom,U
Universoul Circus - New Orleans,U
Universoul Circus - Norfolk,U
UniWyo Sports Complex,U
Unknown Bar,U
Unlocked Shoreditch,U
UNO Lakefront Arena,U
UP District Festival Field,U
UPMC Cooper Fieldhouse,U
UPMC Events Center,U
UPMC Park,U
Upper Knoll Lot,U
Upplands Bilforum Arena,U
Upstairs at Electrowerkz,U
Upstairs Cabaret,U
Upstate Medical Arena at Oncenter,U
Uptown Knauer Performing Arts Center,U
Uptown Theater Minneapolis,U
Uptown Theater Providence,U
Uptown Theatre Napa,U
Urban Lounge,U
US Bank Arena,U
US Cellular Arena,U
US Cellular Coliseum,U
USA Hockey Arena,U
USD Torero Stadium,U
USF Baseball and Softball Complex,U
USF Sun Dome,U
Usher Hall,U
USS Hornet Museum,U
UT Tyler Cowan Center,U
Utah Motorsports Campus,U
Utah State Fairpark,U
UTC McKenzie Arena,U
UTEP Don Haskins Center,U
UTEP Magoffin Auditorium,U
Utilita Arena Birmingham,U
Utilita Arena Cardiff,U
Utilita Arena Newcastle,U
Utilita Arena Sheffield,U
UTRGV Fieldhouse,U
UTSA Convocation Center,U
Uva Uva Wynwood,U
UWA Tiger Stadium,U
UWG - The Coliseum,U
V Live,V
Vacaville Performing Arts Theatre,V
Vail Valley,V
Vaillant Live,V
Val Air Ballroom,V
Valdez Hall,V
Valencia 11 plus IMAX,V
Valentine Theatre,V
Valley Bar,V
Valley Bible Fellowship,V
Valley Children's Ice Center,V
Valley Children's Stadium,V
Valley of the Seven Stars,V
Valley Strong Ballpark,V
Valley View Concerts,V
Valparaiso Athletics-Recreation Center,V
Valparaiso Central Park Plaza,V
Value City Arena at Schottenstein Center,V
Van Dyne Gym,V
Van Hoy Farm Ziggys Party,V
Van Wezel Performing Arts Hall,V
Vancouver Convention Centre,V
Vancouver Playhouse,V
Vandaveer Ranch,V
Vanderbilt Memorial Gym,V
Vanderbilt Stadium,V
Variety Playhouse,V
Varsity Theatre,V
Vaudeville Theatre,V
Vaught-Hemingway Stadium,V
Velvet Buck at St. Regis,V
Velvet Elk Lounge,V
Velvet Jones,V
Velvet Underground,V
Venables Theatre,V
Venice Island,V
Ventura County Fairgrounds and Event Center,V
Ventura Music Hall,V
VENUE 18,V
Venue 578,V
Venue Cymru,V
Venue MOT Unit 18,V
Venue: Ports O' Call Village,V
Venue_NZ_P1,V
Vera Cocina DC,V
Verdun Auditorium,V
Verizon Center,V
Verizon Center (formerly MCI Center),V
Verizon Wireless Amphitheater,V
Verizon Wireless Amphitheatre at Encore Park,V
Verizon Wireless Center,V
Verizon Wireless Music Center,V
Verizon Wireless Theater,V
Verizon Wireless Virginia Beach Amphitheater,V
Vermont Comedy Club,V
Vernon & District Performing Arts Centre,V
Veterans Memorial,V
Veterans Memorial Arena,V
Veterans Memorial Auditorium - RI,V
Veterans Memorial Coliseum - Portland,V
Veterans Memorial Stadium - AL,V
Veterans Memorial Stadium - IA,V
Veterans Memorial Stadium - Quincy,V
Veterans Park - Milwaukee,V
Veterans United Home Loans Amphitheater at Virginia Beach,V
Vetter Stone Amphitheater,V
VFW Sports Center,V
VGK Event Parking,V
Viaero Event Center,V
Vibes Event Center,V
Vibrant Arena at The Mark,V
Vibrant Music Hall,V
Vic Juba Community Theatre,V
Vice Seattle,V
Vicki's Camp N Country Jam,V
Victoria Hall,V
Victoria Palace Theatre,V
Victoria Park,V
Victoria Theatre - OH,V
Victory Field,V
Victory Hall at The Boxyard,V
Victory Lane Speedway,V
Victory North,V
Victory Theatre,V
Videotron Centre,V
Viejas Arena,V
Viejas Casino & Resort Ice Skating Rink,V
Viejas Casino & Resort Oak Ballroom,V
Viejas Concerts in the Park,V
Viejas Outlet Center,V
Viking Pavilion,V
Vilar Performing Arts Center,V
Villa Park,V
Village Green City Park,V
Village Square 18,V
Village Studios,V
Village Underground,V
Villanova Stadium,V
Vimmerby Ishall,V
Vina Robles Amphitheatre,V
Vince Genna Stadium,V
Vince J. Whibbs Sr. Community Maritime Park,V
Vincent-Beck Stadium,V
Vinoy Park,V
Vintage Lounge,V
Vinyl Music Hall,V
Virginia Beach,V
Virginia Center 20,V
Virginia Credit Union LIVE! at Richmond Raceway,V
Virginia Credit Union Stadium,V
Virginia International Raceway,V
Virginia Mason Athletic Center,V
Virginia Room at Flagler College,V
Virginia Street Brewhouse,V
Virginia Street Gym,V
Virginia Tech University,V
Virginia Theatre,V
Visalia First,V
Visions Veterans Memorial Arena,V
VisitLethbridge.com Arena,V
Visulite Theatre,V
Viterbo University Fine Arts Center,V
Vivarium,V
Vivian Beaumont Theater,V
Vivid Music Hall,V
Vivint Smart Home Arena,V
Vivo Beach Club,V
Vivo! Dolphin Mall,V
Vogue Theatre,V
Voice of America MetroPark,V
Volcanic Theatre Pub,V
Volcanoes Stadium,V
Volkan,V
Volks Club,V
Voltaire Belle de Nuit,V
Volusia Speedway Park,V
Von Braun Center,V
VooDoo Lounge at Harrah's Kansas City,V
Voyeur,V
VSU Multi-Purpose Center,V
Vu Nashville,V
Vultures,V
VyStar Amphitheater at The Bridge,V
VyStar Ballpark,V
VyStar Pavilion,V
VyStar Veterans Memorial Arena,V
Vū Nashville,V
W. L. Lyons Brown Theatre,W
W.B. Mason Stadium,W
W.H. Lyon Fairgrounds,W
W.L. Jack Howard Theatre,W
W.O.W. Hall,W
Wachholz College Center,W
Wachovia Arena,W
Wachovia Center,W
Wachovia Spectrum,W
Waco Hippodrome Theatre,W
Wade Stadium,W
Wagener Field at Kendrick Family Ballpark,W
Wagner College Stadium,W
Wagner Noel Performing Arts Center,W
Wagon Wheel Ridge,W
Wai Kai Event Lawn,W
Waiʻalae Country Club,W
WakeMed Soccer Park,W
Waldo Stadium,W
Walhalla Performing Arts Center,W
Walker Art Center,W
Walker Theater,W
Walker's Bluff Casino Resort,W
Walkup Skydome,W
Wallace Wade Stadium,W
Wallenstamhallen,W
Wallis Annenberg Center for the Performing Arts,W
Wallis Annenberg Stadium,W
Wally's,W
Walmart AMP,W
Walnut Street Theatre,W
Walsh Farm,W
Walsh Gymnasium,W
Walt Disney Concert Hall,W
Walt Disney World Resort - Disney Springs,W
Walter Brown Arena,W
Walter Pyramid,W
Walter Schroeder Aquatic Center,W
Walter Studios,W
Walter Where?House,W
Walter's,W
Walton Arts Center,W
Walworth County Fairgrounds,W
Wanderer Grounds,W
War Memorial at Oncenter,W
War Memorial Auditorium,W
War Memorial Auditorium - FL,W
War Memorial Auditorium at Greensboro Coliseum,W
War Memorial Gymnasium,W
War Memorial Gymnasium - BC,W
War Memorial Opera House,W
War Memorial Stadium,W
War Memorial Stadium - WY,W
Warehouse Live-Ballroom,W
Warehouse On Broadway,W
Warehouse on Watts,W
Warehouse XI,W
Warehouse215,W
Warehouse25sixty-five,W
Warhawk Field,W
Warner Grand Theatre,W
Warner Park,W
Warner Theatre - Erie,W
Warner Vineyards,W
Warnors Theatre,W
Warren County Fair - IA,W
Warren J. Harang Municipal Auditorium,W
Warrington Crossing 22,W
Warwick Arts Centre,W
Warwick Castle,W
Warwick Racecourse,W
Washington Avenue Armory,W
Washington County Fair Grounds - NE,W
Washington Hall,W
Washington Monument Grounds,W
Washington State Fair in Puyallup,W
Washington's,W
